,location,total_sqft,bath,balcony,price,bhk,price_per_sqft
6095,Electronics City Phase 1,995.0,2,1,49.8,2,5005.025125628141
6096,other,500.0,2,1,55.0,2,11000.0
6099,other,1455.0,2,2,55.0,3,3780.0687285223366
6100,other,550.0,1,1,23.0,1,4181.818181818182
6101,Uttarahalli,1385.0,2,2,48.48,3,3500.361010830325
6104,other,1060.0,2,1,53.0,2,5000.0
6105,other,1080.0,2,2,75.0,3,6944.444444444444
6106,HBR Layout,1783.0,3,2,125.0,3,7010.656197420079
6107,Haralur Road,1520.0,2,2,90.0,3,5921.0526315789475
6108,Sarjapur  Road,1060.0,2,1,55.0,2,5188.679245283019
6109,Raja Rajeshwari Nagar,1267.0,2,1,54.35,2,4289.6606156274665
6110,Whitefield,1155.0,2,2,55.0,2,4761.9047619047615
6111,other,2500.0,3,2,180.0,3,7200.0
6112,Bannerghatta Road,1240.0,2,1,65.0,2,5241.935483870968
6113,other,1570.0,3,2,78.0,3,4968.152866242038
6114,NGR Layout,1019.0,2,1,45.9,2,4504.41609421001
6115,Whitefield,1355.0,3,3,76.0,2,5608.856088560886
6116,other,1537.0,3,2,110.0,3,7156.79895901106
6117,Whitefield,4075.0,5,3,226.0,4,5546.01226993865
6119,Raja Rajeshwari Nagar,1100.0,2,1,50.0,2,4545.454545454545
6120,other,1750.0,3,2,150.0,3,8571.42857142857
6121,9th Phase JP Nagar,1466.0,2,2,71.0,2,4843.110504774898
6122,Rachenahalli,1550.0,3,2,72.5,3,4677.419354838709
6123,Akshaya Nagar,2300.0,4,3,102.0,3,4434.782608695652
6124,Kengeri,540.0,1,1,22.5,1,4166.666666666667
6126,other,2800.0,7,1,250.0,7,8928.57142857143
6127,other,1020.0,2,3,48.0,2,4705.882352941177
6129,Hebbal,1987.0,4,2,165.0,3,8303.975842979366
6130,Hoodi,1305.0,2,1,75.0,2,5747.126436781609
6131,Sarjapur,2100.0,3,1,125.0,4,5952.380952380952
6133,Horamavu Banaswadi,1225.0,2,2,49.5,2,4040.816326530612
6134,Hennur,1255.0,2,1,55.5,2,4422.310756972111
6135,other,1191.0,2,1,90.0,2,7556.675062972292
6136,Uttarahalli,3600.0,6,2,303.0,6,8416.666666666666
6138,other,865.0,2,1,35.11,2,4058.9595375722542
6139,Nagarbhavi,1850.0,2,2,88.0,3,4756.756756756757
6141,Hennur Road,1232.0,2,2,89.0,2,7224.025974025974
6142,Thanisandra,1732.0,3,3,85.73,3,4949.769053117783
6143,Yelahanka,1614.0,2,1,100.0,3,6195.786864931846
6144,Magadi Road,600.0,1,1,22.0,2,3666.6666666666665
6145,Thigalarapalya,2072.0,4,2,155.0,3,7480.694980694981
6146,Electronic City,919.0,2,2,34.0,2,3699.6735582154515
6147,other,2100.0,4,1,90.0,4,4285.714285714285
6148,Shampura,672.0,3,1,54.0,4,8035.714285714285
6151,other,2849.0,5,3,250.0,4,8775.008775008775
6152,other,1000.0,2,2,42.0,2,4200.0
6153,Whitefield,1216.0,2,1,75.0,2,6167.763157894737
6154,Lingadheeranahalli,2245.0,4,2,154.0,4,6859.688195991092
6155,Bannerghatta Road,1476.0,3,1,125.0,3,8468.834688346884
6156,Ambedkar Nagar,1852.0,3,2,130.0,3,7019.438444924406
6157,other,1225.0,2,2,47.0,2,3836.734693877551
6158,Panathur,1597.0,3,1,67.12,3,4202.880400751409
6159,Jakkur,2423.0,4,3,160.0,3,6603.38423442014
6160,Marathahalli,1152.0,2,1,90.0,2,7812.5
6161,Harlur,1762.0,3,2,133.0,3,7548.240635641317
6162,Kammasandra,1400.0,3,2,92.0,3,6571.428571428572
6163,Rachenahalli,1530.0,2,2,74.4,3,4862.745098039216
6166,Yelahanka,1890.0,3,2,108.0,3,5714.285714285715
6167,other,1247.0,2,2,58.0,3,4651.162790697675
6170,Bellandur,1201.0,2,2,59.99,2,4995.004163197335
6171,other,830.0,2,2,40.0,2,4819.277108433735
6173,Bommanahalli,1100.0,1,2,55.0,2,5000.0
6174,9th Phase JP Nagar,1890.0,2,2,93.0,3,4920.6349206349205
6175,other,1685.0,3,2,60.0,3,3560.8308605341244
6176,other,3131.0,4,3,349.0,4,11146.598530820824
6177,Battarahalli,1165.0,2,1,43.0,2,3690.987124463519
6178,other,827.0,2,1,45.0,2,5441.354292623942
6181,Electronics City Phase 1,635.0,1,0,26.0,1,4094.488188976378
6182,Whitefield,4000.0,4,3,380.0,4,9500.0
6183,other,1050.0,2,1,50.0,2,4761.9047619047615
6185,Jakkur,1819.18,3,2,168.0,3,9234.930023417144
6186,Kanakapura,1500.0,3,3,125.0,3,8333.333333333334
6187,Yelenahalli,1500.0,2,2,57.0,3,3800.0
6189,Raja Rajeshwari Nagar,1751.0,3,3,72.0,3,4111.936036550543
6191,Bommasandra,1020.0,2,1,40.89,2,4008.823529411765
6192,Thanisandra,1148.0,2,1,43.5,2,3789.198606271777
6193,Talaghattapura,1856.0,3,2,135.0,3,7273.706896551724
6196,other,1060.0,2,1,49.27,2,4648.11320754717
6197,Haralur Road,1300.0,2,2,60.0,2,4615.384615384615
6199,Bellandur,1325.0,2,2,65.0,2,4905.66037735849
6200,other,1261.0,2,2,61.0,2,4837.430610626487
6201,other,1100.0,2,2,46.0,2,4181.818181818182
6202,Ramamurthy Nagar,700.0,2,1,33.0,2,4714.285714285715
6203,7th Phase JP Nagar,1675.0,2,2,135.0,3,8059.701492537313
6204,other,3400.0,4,2,190.0,4,5588.235294117647
6206,other,1180.0,2,2,56.0,2,4745.762711864407
6207,Uttarahalli,1160.0,2,2,45.0,2,3879.310344827586
6208,Kasavanhalli,1863.0,3,2,105.0,4,5636.070853462158
6209,Sahakara Nagar,1914.0,3,2,149.0,3,7784.743991640544
6210,BTM Layout,1458.0,3,2,79.0,3,5418.38134430727
6211,other,1200.0,4,2,115.0,5,9583.333333333334
6212,Babusapalaya,1105.0,2,1,40.0,2,3619.9095022624433
6213,Hulimavu,3035.0,5,3,220.0,3,7248.764415156507
6215,Akshaya Nagar,1662.0,3,2,90.0,3,5415.162454873646
6216,Yelahanka,1556.0,3,2,86.0,3,5526.9922879177375
6217,Jigani,918.0,2,2,50.0,2,5446.623093681917
6218,Sarjapur  Road,1455.0,2,1,98.0,3,6735.395189003437
6219,other,1205.0,2,1,70.0,2,5809.128630705394
6220,BEML Layout,1194.0,2,1,65.0,2,5443.886097152429
6221,other,1200.0,2,0,75.0,2,6250.0
6222,Bannerghatta Road,1100.0,2,2,52.0,3,4727.272727272727
6224,Subramanyapura,929.0,2,1,56.0,2,6027.9870828848225
6225,Frazer Town,3436.0,5,3,341.0,4,9924.330616996507
6226,7th Phase JP Nagar,1035.0,2,1,39.33,2,3800.0
6227,8th Phase JP Nagar,2100.0,4,3,92.0,4,4380.952380952381
6228,Channasandra,1065.0,2,1,40.47,2,3800.0
6229,Bannerghatta Road,1532.0,3,0,84.29,3,5501.958224543081
6230,Kengeri,1500.0,6,3,150.0,6,10000.0
6231,other,1200.0,5,2,99.0,5,8250.0
6233,Anandapura,1250.0,2,2,45.0,2,3600.0
6234,Marathahalli,1680.0,3,3,105.0,3,6250.0
6235,Nagarbhavi,1146.0,2,1,50.0,2,4363.001745200698
6236,other,1250.0,2,3,58.0,2,4640.0
6237,Ramagondanahalli,1451.0,3,1,60.44,3,4165.40317022743
6238,other,1424.0,2,3,55.0,3,3862.3595505617977
6239,Gottigere,1435.0,2,3,62.0,3,4320.557491289199
6240,Devanahalli,658.0,1,0,26.91,1,4089.665653495441
6242,Whitefield,1242.0,2,2,65.0,2,5233.494363929147
6243,Marathahalli,1910.0,3,3,119.0,3,6230.366492146597
6244,Yelahanka,1610.0,4,2,85.0,3,5279.503105590062
6245,Hulimavu,1127.0,2,1,65.0,2,5767.524401064774
6246,Yelahanka,1075.0,2,1,42.0,3,3906.9767441860463
6247,Mysore Road,1155.0,2,1,51.0,2,4415.584415584415
6249,other,1250.0,3,1,55.0,3,4400.0
6250,other,2200.0,4,2,160.0,3,7272.727272727273
6251,Billekahalli,2400.0,3,1,150.0,3,6250.0
6253,Nagarbhavi,1850.0,2,2,89.0,3,4810.810810810811
6254,Kadugodi,1314.0,2,3,83.0,2,6316.590563165905
6255,Rachenahalli,690.0,1,1,39.8,1,5768.115942028985
6256,Electronic City Phase II,3550.0,4,3,167.5,4,4718.30985915493
6257,other,1230.0,2,3,55.0,2,4471.544715447155
6258,Bommasandra,920.0,2,1,37.2,2,4043.478260869566
6259,Sarjapur  Road,1850.0,3,3,140.0,3,7567.5675675675675
6260,Electronic City,1073.0,2,2,60.0,2,5591.798695246971
6261,other,1540.0,3,3,76.0,3,4935.064935064935
6262,Kanakpura Road,1550.0,3,3,63.5,3,4096.774193548387
6263,Kalyan nagar,1198.0,2,1,65.0,2,5425.709515859767
6264,HBR Layout,1656.0,3,2,90.0,3,5434.782608695652
6265,other,1900.0,3,3,155.0,3,8157.894736842105
6266,Ramagondanahalli,1910.0,3,2,142.0,3,7434.55497382199
6267,Mysore Road,1003.0,2,1,43.0,2,4287.138584247258
6268,other,1312.72,2,0,48.0,2,3656.5299530745324
6269,Whitefield,1495.0,2,2,67.0,3,4481.605351170569
6272,other,1200.0,1,2,95.0,2,7916.666666666667
6273,Whitefield,1548.0,3,1,65.0,3,4198.966408268734
6275,Whitefield,2856.0,5,0,154.5,4,5409.663865546218
6276,Hosur Road,1689.0,3,1,103.0,3,6098.283007696862
6277,Electronic City Phase II,1031.0,2,1,53.0,2,5140.640155189137
6278,Bhoganhalli,2119.0,4,2,111.0,4,5238.319962246343
6279,Whitefield,1200.0,2,2,46.13,2,3844.1666666666665
6281,other,1100.0,2,1,61.0,2,5545.454545454545
6283,other,1050.0,4,1,80.0,5,7619.047619047619
6284,Hennur Road,1250.0,2,1,77.88,3,6230.4
6285,other,1100.0,2,2,110.0,2,10000.0
6286,Whitefield,1200.0,2,1,46.13,2,3844.1666666666665
6288,Electronic City,1500.0,2,1,78.0,3,5200.0
6289,other,1942.0,3,1,155.0,3,7981.462409886714
6290,Haralur Road,1985.0,3,2,130.0,3,6549.11838790932
6291,Sarjapur  Road,950.0,1,0,39.9,1,4200.0
6292,other,1200.0,4,2,80.0,3,6666.666666666667
6293,Green Glen Layout,1752.0,3,2,105.0,3,5993.1506849315065
6294,Abbigere,1200.0,3,2,120.0,4,10000.0
6296,Old Madras Road,1480.0,2,2,84.0,3,5675.675675675676
6298,Sarjapur  Road,1826.0,3,2,130.0,3,7119.386637458927
6299,8th Phase JP Nagar,1035.0,2,1,39.33,2,3800.0
6300,Sarjapur  Road,2600.0,4,3,98.0,4,3769.230769230769
6301,Kasavanhalli,1667.0,3,2,92.0,3,5518.896220755849
6302,Thanisandra,934.0,2,2,55.0,2,5888.650963597431
6303,JP Nagar,909.5427999999999,3,1,69.34,3,7623.610455714674
6304,Mahadevpura,1620.0,2,1,76.0,3,4691.358024691358
6305,Electronic City,1070.0,2,1,47.0,2,4392.523364485981
6306,Hosur Road,3600.0,5,3,180.0,5,5000.0
6307,Uttarahalli,1280.0,2,2,60.0,3,4687.5
6308,other,1400.0,2,2,60.0,2,4285.714285714285
6310,other,1330.0,2,1,64.0,2,4812.0300751879695
6311,Balagere,1012.0,2,1,54.59,2,5394.268774703557
6313,Whitefield,1405.0,3,2,58.0,3,4128.113879003558
6314,other,1515.0,3,3,90.0,3,5940.59405940594
6315,Thigalarapalya,1830.0,4,2,150.0,3,8196.72131147541
6316,Kaggadasapura,1710.0,3,0,60.0,3,3508.7719298245615
6317,BTM Layout,935.0,2,1,51.5,2,5508.0213903743315
6318,Jakkur,2197.0,3,2,136.0,3,6190.259444697314
6319,TC Palaya,600.0,4,0,65.0,4,10833.333333333334
6320,Yeshwanthpur,1678.0,3,2,92.13,3,5490.464839094159
6321,Brookefield,1410.0,2,0,80.0,3,5673.758865248227
6322,Jakkur,1125.0,2,2,65.0,2,5777.777777777777
6323,Magadi Road,1191.0,2,1,55.38,3,4649.8740554156175
6324,Thubarahalli,1200.0,2,2,79.0,2,6583.333333333333
6325,CV Raman Nagar,1525.0,2,3,67.0,3,4393.44262295082
6326,other,1464.0,3,3,56.0,3,3825.136612021858
6329,other,600.0,1,2,25.0,2,4166.666666666667
6331,Thanisandra,1185.0,2,2,44.0,2,3713.0801687763715
6332,Electronics City Phase 1,1190.0,2,1,68.0,2,5714.285714285715
6334,Whitefield,2856.0,5,0,158.5,4,5549.7198879551825
6335,Whitefield,1355.0,2,3,73.0,2,5387.453874538745
6336,KR Puram,1200.0,1,0,65.0,2,5416.666666666667
6337,Kundalahalli,7000.0,4,3,550.0,4,7857.142857142857
6338,Ramamurthy Nagar,1200.0,4,1,110.0,6,9166.666666666666
6339,Yelahanka New Town,500.0,2,1,24.0,1,4800.0
6340,other,1250.0,3,3,50.0,3,4000.0
6341,Uttarahalli,1480.0,2,1,58.0,3,3918.9189189189187
6342,Ambalipura,3300.0,4,2,329.0,4,9969.69696969697
6343,KR Puram,1583.0,3,2,70.445,3,4450.0947567909025
6344,other,1206.0,2,1,53.0,2,4394.69320066335
6345,Rajaji Nagar,1357.0,2,1,130.0,2,9579.955784819454
6346,Hosakerehalli,925.0,2,1,46.5,2,5027.027027027027
6347,8th Phase JP Nagar,909.0,2,1,40.9,2,4499.4499449945
6348,Seegehalli,3000.0,5,2,335.0,3,11166.666666666666
6349,Brookefield,1100.0,2,1,55.0,2,5000.0
6351,Vidyaranyapura,1100.0,2,1,54.0,2,4909.090909090909
6352,Subramanyapura,975.0,2,1,65.0,2,6666.666666666667
6354,other,1200.0,4,1,95.0,4,7916.666666666667
6355,Kalena Agrahara,610.0,1,1,39.0,1,6393.44262295082
6356,Yelahanka,1484.0,2,2,56.4,3,3800.5390835579515
6357,Ramamurthy Nagar,1125.0,2,1,47.0,2,4177.777777777777
6358,Bhoganhalli,1447.0,2,1,75.97,2,5250.172771250864
6359,Whitefield,2882.0,5,1,158.0,4,5482.303955586398
6361,Kundalahalli,2075.0,3,1,115.0,3,5542.168674698795
6362,other,1250.0,2,1,58.0,2,4640.0
6363,Horamavu Banaswadi,1272.0,2,2,51.5,2,4048.7421383647797
6365,other,625.0,2,1,24.0,2,3840.0
6366,1st Phase JP Nagar,840.0,2,2,50.0,1,5952.380952380952
6367,Hennur Road,2502.0,4,2,180.0,4,7194.244604316546
6368,Rayasandra,583.0,1,1,26.9,1,4614.065180102916
6370,Sarjapur  Road,1115.0,2,2,50.0,2,4484.304932735426
6371,other,1464.0,2,2,56.0,2,3825.136612021858
6372,Kanakapura,2200.0,3,1,121.0,3,5500.0
6373,Whitefield,750.0,1,1,51.0,1,6800.0
6374,Marathahalli,1600.0,3,3,58.0,3,3625.0
6375,Chikkalasandra,1365.0,2,2,49.0,3,3589.74358974359
6376,other,1300.0,3,2,64.0,3,4923.076923076923
6377,other,1200.0,1,0,69.0,1,5750.0
6380,Hosakerehalli,2480.0,4,1,260.0,3,10483.870967741936
6382,Kaggadasapura,1500.0,3,0,75.0,3,5000.0
6384,7th Phase JP Nagar,1187.0,2,1,59.0,2,4970.513900589722
6385,Kundalahalli,1120.0,2,1,53.76,2,4800.0
6387,other,1717.0,3,3,99.0,3,5765.87070471753
6388,other,2099.0,3,2,95.0,3,4525.964745116722
6389,Kasturi Nagar,1100.0,2,2,58.0,2,5272.727272727273
6390,other,1200.0,1,0,48.0,1,4000.0
6392,Kothanur,1500.0,1,0,75.0,1,5000.0
6394,Haralur Road,1255.0,2,1,90.0,3,7171.314741035857
6395,5th Phase JP Nagar,1220.0,2,3,88.0,2,7213.11475409836
6397,Sultan Palaya,1765.0,3,3,80.0,3,4532.57790368272
6398,Bellandur,1281.0,2,2,87.0,2,6791.569086651054
6400,Kaggadasapura,1215.0,2,3,43.0,2,3539.0946502057614
6401,other,1200.0,3,1,87.0,4,7250.0
6402,Mysore Road,1237.0,2,2,73.0,2,5901.3742926434925
6403,Lakshminarayana Pura,1300.0,2,1,70.0,2,5384.615384615385
6404,Whitefield,1105.0,2,2,39.99,2,3619.004524886878
6406,Hebbal Kempapura,3900.0,5,3,310.0,4,7948.717948717948
6407,Banashankari,1186.0,2,3,65.0,2,5480.607082630691
6408,other,900.0,3,1,51.0,4,5666.666666666667
6409,Kengeri,750.0,2,1,35.5,2,4733.333333333333
6411,other,1430.0,2,1,78.65,3,5500.000000000001
6412,Thanisandra,1056.0,2,2,68.0,2,6439.393939393939
6413,other,2108.0,3,3,85.0,3,4032.2580645161293
6414,Banashankari,1650.0,3,2,101.0,3,6121.212121212121
6416,Rayasandra,1198.0,2,1,54.0,2,4507.512520868114
6417,other,1190.0,2,1,70.0,2,5882.35294117647
6418,other,900.0,2,1,41.0,2,4555.555555555556
6419,other,2690.0,4,2,185.0,4,6877.323420074349
6420,Kanakapura,1340.0,2,2,65.0,2,4850.746268656716
6424,Yelahanka,1260.0,2,2,59.2,2,4698.412698412699
6425,Talaghattapura,2254.0,3,2,153.0,3,6787.93256433008
6426,Old Madras Road,2990.0,5,1,210.0,3,7023.411371237458
6428,JP Nagar,820.0,2,1,45.0,2,5487.804878048781
6429,Electronic City,1296.0,2,2,65.0,2,5015.432098765432
6430,Uttarahalli,1190.0,2,1,53.55,2,4500.0
6431,Whitefield,1173.0,2,1,77.0,2,6564.364876385337
6432,other,1800.0,3,2,90.0,3,5000.0
6433,Yelahanka,1102.0,2,0,52.0,2,4718.693284936479
6434,Sarjapur,913.0,2,1,36.0,2,3943.0449069003284
6436,Prithvi Layout,1620.0,3,2,65.0,3,4012.3456790123455
6437,Billekahalli,2968.0,3,2,225.0,3,7580.8625336927225
6438,Yelahanka,1519.0,2,3,65.0,2,4279.131007241606
6439,Hosur Road,1345.0,2,2,106.0,2,7881.0408921933085
6440,other,1594.0,3,2,99.0,3,6210.790464240903
6441,other,1250.0,2,1,68.0,2,5440.0
6442,Haralur Road,1056.0,2,1,60.0,2,5681.818181818182
6443,Whitefield,1200.0,3,1,68.4,3,5700.000000000001
6444,other,1290.0,1,0,77.5,2,6007.751937984496
6445,other,1150.0,2,1,48.0,2,4173.913043478261
6446,other,1464.0,2,1,145.0,2,9904.371584699453
6448,Gollarapalya Hosahalli,861.0,2,0,36.5,2,4239.256678281068
6449,Kundalahalli,1047.0,2,1,82.62,2,7891.117478510028
6450,other,1200.0,2,0,75.0,2,6250.0
6452,other,1065.0,2,1,45.0,2,4225.352112676056
6454,Ramamurthy Nagar,1000.0,2,1,62.0,2,6200.0
6455,Lingadheeranahalli,1682.0,3,1,113.0,3,6718.192627824019
6456,Harlur,1756.0,3,2,131.0,3,7460.136674259681
6458,other,1050.0,4,2,90.0,4,8571.42857142857
6459,Vittasandra,1238.0,2,1,67.32,2,5437.802907915992
6460,Dasanapura,814.0,2,1,42.0,2,5159.7051597051595
6461,Dodda Nekkundi,1145.0,2,1,46.5,2,4061.1353711790393
6462,Varthur,965.0,2,1,34.0,2,3523.316062176166
6463,other,750.0,2,1,36.0,2,4800.0
6464,Banashankari,1300.0,2,2,55.0,3,4230.7692307692305
6465,1st Phase JP Nagar,1590.0,3,3,131.0,3,8238.993710691824
6466,Begur Road,644.0,1,1,40.0,1,6211.180124223602
6467,Whitefield,982.0,2,1,37.0,2,3767.8207739307536
6468,Indira Nagar,1260.0,2,2,100.0,2,7936.507936507936
6469,Rayasandra,1555.0,3,2,75.17,3,4834.083601286174
6471,Kaggadasapura,1225.0,2,2,48.0,2,3918.3673469387754
6472,Electronics City Phase 1,1085.0,2,1,46.0,2,4239.6313364055295
6474,Thanisandra,1595.0,3,1,110.0,3,6896.551724137931
6476,Yelahanka,1859.0,3,1,108.0,3,5809.575040344271
6477,9th Phase JP Nagar,1079.0,2,1,60.0,2,5560.704355885079
6478,other,550.0,1,1,27.0,2,4909.090909090909
6479,Whitefield,1118.0,2,1,42.0,2,3756.7084078711987
6480,CV Raman Nagar,1198.0,2,2,60.0,2,5008.347245409015
6482,Thigalarapalya,1830.0,4,2,135.0,3,7377.049180327869
6483,other,1160.0,2,1,59.0,2,5086.206896551724
6484,other,1485.0,2,1,156.0,3,10505.050505050505
6485,other,2070.0,3,3,135.0,3,6521.739130434783
6487,Kannamangala,957.0,2,0,52.5,2,5485.8934169279
6489,Bannerghatta Road,1268.0,2,1,69.0,2,5441.640378548896
6490,Bannerghatta Road,1450.0,2,2,87.0,3,6000.0
6491,other,1600.0,2,2,75.0,3,4687.5
6492,Uttarahalli,1330.0,2,1,57.0,3,4285.714285714285
6493,Jakkur,1355.0,2,2,65.0,3,4797.047970479704
6494,Horamavu Banaswadi,1272.0,2,2,51.5,2,4048.7421383647797
6496,Sarjapur  Road,1220.0,3,2,58.0,3,4754.098360655737
6497,Chikkalasandra,1075.0,2,1,46.76,2,4349.767441860465
6498,other,800.0,2,1,55.0,2,6875.0
6500,other,900.0,1,1,44.0,2,4888.888888888889
6501,Haralur Road,1140.0,2,1,42.0,2,3684.2105263157896
6502,other,1480.0,2,2,125.0,3,8445.945945945947
6503,Padmanabhanagar,1710.0,2,2,90.63,3,5300.0
6504,Talaghattapura,2106.0,3,3,148.0,3,7027.540360873694
6505,Yeshwanthpur,2400.0,6,8,270.0,9,11250.0
6508,Marathahalli,1602.0,2,1,104.0,2,6491.8851435705365
6509,Sarjapur  Road,1660.0,2,2,116.0,3,6987.951807228916
6510,Electronic City Phase II,1549.0,3,2,80.0,3,5164.622336991608
6511,Marathahalli,700.0,1,1,38.0,1,5428.571428571428
6512,Balagere,1012.0,2,1,64.0,2,6324.110671936759
6513,Marathahalli,1469.0,3,1,89.0,3,6058.543226684819
6514,Whitefield,1216.0,2,1,69.0,2,5674.3421052631575
6515,Electronic City Phase II,1065.0,2,1,56.13,2,5270.422535211268
6516,Thanisandra,1411.0,3,1,93.15,3,6601.700921332388
6517,Pai Layout,1400.0,2,2,57.5,2,4107.142857142857
6519,Haralur Road,1245.0,2,3,62.0,2,4979.919678714859
6520,Choodasandra,1115.0,2,1,50.0,2,4484.304932735426
6522,Panathur,1580.0,3,0,71.89,3,4550.0
6523,Subramanyapura,1800.0,3,2,90.0,3,5000.0
6524,other,1500.0,2,2,130.0,2,8666.666666666666
6527,Kasavanhalli,1494.0,3,2,82.0,3,5488.621151271754
6528,Bhoganhalli,1949.0,3,2,129.0,3,6618.778860954336
6529,BTM Layout,1020.0,2,1,46.5,2,4558.823529411765
6530,Mysore Road,883.0,2,1,45.0,2,5096.262740656852
6531,Old Airport Road,3200.0,4,3,280.0,4,8750.0
6532,Uttarahalli,1680.0,6,1,125.0,6,7440.476190476191
6534,other,2010.0,3,3,125.0,3,6218.905472636816
6535,Yeshwanthpur,1240.0,2,2,80.0,2,6451.612903225807
6536,6th Phase JP Nagar,1213.0,2,1,63.0,2,5193.734542456719
6537,Hegde Nagar,1835.0,3,3,88.0,3,4795.6403269754765
6538,other,1800.0,10,3,185.0,9,10277.777777777777
6539,Bannerghatta Road,2932.0,5,3,195.0,4,6650.75034106412
6540,Whitefield,3425.0,5,2,250.0,4,7299.270072992701
6541,Gottigere,945.0,2,0,45.0,2,4761.9047619047615
6542,other,1504.0,2,2,100.0,3,6648.936170212766
6543,Lakshminarayana Pura,1569.0,3,2,150.0,3,9560.229445506691
6544,Harlur,1755.0,3,2,130.0,3,7407.407407407408
6545,Vijayanagar,1760.0,3,2,140.0,3,7954.545454545455
6546,Hoodi,1240.0,2,3,43.94,2,3543.548387096774
6547,Electronics City Phase 1,1450.0,3,2,72.54,3,5002.758620689656
6548,5th Phase JP Nagar,1000.0,2,0,48.0,2,4800.0
6549,other,3820.0,1,1,306.0,1,8010.471204188481
6550,other,2000.0,4,2,145.0,5,7250.0
6551,Choodasandra,1215.0,2,2,59.0,2,4855.9670781893
6553,Yelachenahalli,1330.0,3,3,73.5,3,5526.315789473684
6554,Raja Rajeshwari Nagar,1178.0,2,1,75.0,2,6366.723259762309
6557,Bellandur,2000.0,3,2,85.0,3,4250.0
6558,other,1602.0,2,1,165.0,3,10299.625468164793
6559,other,1200.0,4,1,130.0,4,10833.333333333334
6560,Parappana Agrahara,1194.0,2,2,46.0,2,3852.5963149078725
6562,Dasarahalli,2400.0,2,1,152.0,3,6333.333333333333
6563,Sarjapur  Road,1700.0,3,3,108.0,3,6352.941176470588
6564,Jigani,1200.0,3,2,65.0,3,5416.666666666667
6565,other,1500.0,3,0,72.0,3,4800.0
6568,Kanakpura Road,1737.0,3,3,85.0,3,4893.494530800231
6569,TC Palaya,900.0,2,0,55.0,2,6111.111111111111
6570,other,1280.0,2,1,48.0,3,3750.0
6571,CV Raman Nagar,1560.0,2,2,85.0,2,5448.717948717948
6572,Kambipura,883.0,2,1,44.0,2,4983.012457531144
6573,Kengeri Satellite Town,750.0,2,1,33.0,2,4400.0
6574,Brookefield,2400.0,3,3,140.0,4,5833.333333333333
6575,other,900.0,2,1,45.0,2,5000.0
6576,Hormavu,1030.0,2,1,49.35,2,4791.26213592233
6577,7th Phase JP Nagar,1850.0,3,2,155.0,3,8378.378378378378
6578,Hennur Road,1831.0,3,1,110.0,3,6007.646095030038
6579,other,1095.0,2,1,38.33,2,3500.4566210045664
6582,7th Phase JP Nagar,1000.0,2,1,61.0,2,6100.0
6583,Budigere,1820.0,3,2,85.4,3,4692.307692307692
6584,Bisuvanahalli,1075.0,2,1,41.0,3,3813.953488372093
6585,TC Palaya,1500.0,3,0,83.0,3,5533.333333333333
6586,Electronics City Phase 1,360.0,1,0,16.9,1,4694.444444444443
6587,Kadugodi,925.0,1,0,40.7,1,4400.000000000001
6588,Electronic City,1140.0,2,1,70.93,2,6221.9298245614045
6589,other,1145.0,2,2,58.4,2,5100.436681222707
6590,other,1862.0,3,3,120.0,3,6444.68313641246
6591,Devarachikkanahalli,947.0,2,2,43.0,2,4540.654699049631
6594,Kalena Agrahara,1120.0,2,2,40.0,2,3571.4285714285716
6595,other,2700.0,3,3,200.0,3,7407.407407407408
6596,Kaggadasapura,1805.0,2,2,75.0,3,4155.124653739612
6597,Basavangudi,1100.0,2,3,93.0,2,8454.545454545454
6598,other,1355.0,3,0,135.0,4,9963.09963099631
6599,other,1677.0,3,2,98.0,3,5843.768634466309
6600,other,2500.0,8,3,95.0,8,3800.0
6601,Uttarahalli,1560.0,3,3,74.0,3,4743.589743589743
6602,Arekere,2060.0,3,2,150.0,3,7281.553398058252
6603,Koramangala,1716.0,2,0,115.0,3,6701.631701631702
6604,Harlur,1864.0,3,1,140.0,3,7510.729613733905
6605,Electronics City Phase 1,638.0,1,1,32.0,1,5015.673981191223
6606,other,1200.0,7,3,95.0,9,7916.666666666667
6609,other,1490.0,2,1,115.0,3,7718.120805369127
6610,Frazer Town,4856.0,5,3,410.0,4,8443.163097199342
6613,Thigalarapalya,1000.0,2,2,48.53,2,4853.0
6615,Kundalahalli,1047.0,2,1,91.0,2,8691.499522445081
6616,other,1200.0,2,2,80.0,2,6666.666666666667
6617,Akshaya Nagar,1420.0,2,2,75.0,3,5281.69014084507
6618,Sarjapur  Road,1539.0,3,2,85.0,3,5523.066926575699
6619,other,1550.0,3,1,59.0,3,3806.451612903226
6620,Kasavanhalli,1555.0,3,3,82.0,3,5273.311897106109
6622,Seegehalli,1553.0,3,3,68.0,3,4378.62202189311
6624,other,1740.0,3,3,120.0,3,6896.551724137931
6625,OMBR Layout,1855.0,3,2,145.0,3,7816.711590296496
6626,Kundalahalli,1724.0,3,1,146.0,3,8468.677494199535
